Connected with result code 0
zwave/D/50/0/value/66049 b'6.099'
zwave/D/50/0/value/66049 b'5.991'
zwave/D/50/0/value/66049 b'5.991'
zwave/D/50/0/value/66049 b'6.309'
zwave/D/50/0/value/66049 b'6.309'
zwave/D/50/0/value/66049 b'5.926'
zwave/D/50/0/value/66049 b'5.926'
zwave/D/50/0/value/66049 b'5.913'
zwave/D/50/0/value/66049 b'5.913'
zwave/D/50/0/value/66049 b'6.031'
zwave/D/50/0/value/66049 b'6.031'
zwave/D/50/0/value/66049 b'5.956'
zwave/D/50/0/value/66049 b'5.956'
zwave/D/50/0/value/66049 b'5.823'
zwave/D/50/0/value/66049 b'5.823'
zwave/D/50/0/value/66049 b'5.781'
zwave/D/50/0/value/66049 b'5.781'
zwave/D/50/0/value/66049 b'6.036'
zwave/D/50/0/value/66049 b'6.036'
zwave/D/50/0/value/66049 b'6.036'
zwave/D/50/0/value/66049 b'5.885'
zwave/D/50/0/value/66049 b'5.885'
zwave/D/50/0/value/66049 b'5.829'
zwave/D/50/0/value/66049 b'5.829'
zwave/D/50/0/value/66049 b'6.023'
zwave/D/50/0/value/66049 b'6.023'
zwave/D/50/0/value/66049 b'5.932'
zwave/D/50/0/value/66049 b'5.932'
zwave/D/50/0/value/66049 b'5.812'
zwave/D/50/0/value/66049 b'5.812'
zwave/D/50/0/value/66049 b'5.835'
zwave/D/50/0/value/66049 b'5.875'
zwave/D/50/0/value/66049 b'5.875'
zwave/D/50/0/value/66049 b'5.96'
zwave/D/50/0/value/66049 b'5.96'
zwave/D/50/0/value/66049 b'5.96'
zwave/D/50/0/value/66049 b'5.819'
zwave/D/50/0/value/66049 b'5.819'
zwave/D/50/0/value/66049 b'5.916'
zwave/D/50/0/value/66049 b'5.916'
zwave/D/50/0/value/66049 b'5.916'
zwave/D/50/0/value/66049 b'5.916'
zwave/D/50/0/value/66049 b'5.881'
zwave/D/50/0/value/66049 b'5.881'
zwave/D/50/0/value/66049 b'5.916'
zwave/D/50/0/value/66049 b'5.916'
zwave/D/50/0/value/66049 b'5.847'
zwave/D/50/0/value/66049 b'5.847'
zwave/D/50/0/value/66049 b'5.989'
zwave/D/50/0/value/66049 b'5.989'
zwave/D/50/0/value/66049 b'5.989'
zwave/D/50/0/value/66049 b'5.746'
zwave/D/50/0/value/66049 b'6.098'
zwave/D/50/0/value/66049 b'6.098'
zwave/D/50/0/value/66049 b'6.036'
zwave/D/50/0/value/66049 b'6.036'
zwave/D/50/0/value/66049 b'6.036'
zwave/D/50/0/value/66049 b'6.036'
zwave/D/50/0/value/66049 b'5.726'
zwave/D/50/0/value/66049 b'5.726'
zwave/D/50/0/value/66049 b'6.027'
zwave/D/50/0/value/66049 b'6.027'
zwave/D/50/0/value/66049 b'5.947'
zwave/D/50/0/value/66049 b'5.947'
zwave/D/50/0/value/66049 b'5.894'
zwave/D/50/0/value/66049 b'5.894'
zwave/D/50/0/value/66049 b'5.923'
zwave/D/50/0/value/66049 b'5.923'
zwave/D/50/0/value/66049 b'5.91'
zwave/D/50/0/value/66049 b'5.91'
zwave/D/50/0/value/66049 b'5.951'
zwave/D/50/0/value/66049 b'5.951'
zwave/D/50/0/value/66049 b'5.774'
zwave/D/50/0/value/66049 b'5.774'
zwave/D/50/0/value/66049 b'5.774'
zwave/D/50/0/value/66049 b'5.774'
zwave/D/50/0/value/66049 b'6.024'
zwave/D/50/0/value/66049 b'6.024'
zwave/D/50/0/value/66049 b'5.781'
zwave/D/50/0/value/66049 b'5.989'
zwave/D/50/0/value/66049 b'5.989'
zwave/D/50/0/value/66049 b'6.039'
zwave/D/50/0/value/66049 b'6.039'
zwave/D/50/0/value/66049 b'5.972'
zwave/D/50/0/value/66049 b'5.972'
zwave/D/50/0/value/66049 b'5.892'
zwave/D/50/0/value/66049 b'5.892'
zwave/D/50/0/value/66049 b'5.892'
zwave/D/50/0/value/66049 b'5.957'
zwave/D/50/0/value/66049 b'5.957'
zwave/D/50/0/value/66049 b'5.95'
zwave/D/50/0/value/66049 b'5.95'
zwave/D/50/0/value/66049 b'5.746'
zwave/D/50/0/value/66049 b'5.746'
zwave/D/50/0/value/66049 b'5.961'
zwave/D/50/0/value/66049 b'5.961'
zwave/D/50/0/value/66049 b'6.034'
zwave/D/50/0/value/66049 b'6.034'
zwave/D/50/0/value/66049 b'5.979'
zwave/D/50/0/value/66049 b'5.979'
zwave/D/50/0/value/66049 b'5.744'
zwave/D/50/0/value/66049 b'5.744'
zwave/D/50/0/value/66049 b'5.694'
zwave/D/50/0/value/66049 b'5.694'
zwave/D/50/0/value/66049 b'5.694'
zwave/D/50/0/value/66049 b'5.694'
zwave/D/50/0/value/66049 b'5.918'
zwave/D/50/0/value/66049 b'5.918'
zwave/D/50/0/value/66049 b'5.899'
zwave/D/50/0/value/66049 b'5.899'
zwave/D/50/0/value/66049 b'6.134'
zwave/D/50/0/value/66049 b'6.134'
zwave/D/50/0/value/66049 b'5.908'
zwave/D/50/0/value/66049 b'5.908'
zwave/D/50/0/value/66049 b'5.985'
zwave/D/50/0/value/66049 b'5.985'
zwave/D/50/0/value/66049 b'5.849'
zwave/D/50/0/value/66049 b'5.849'
zwave/D/50/0/value/66049 b'5.849'
zwave/D/50/0/value/66049 b'5.849'
zwave/D/50/0/value/66049 b'6.017'
zwave/D/50/0/value/66049 b'6.017'
zwave/D/50/0/value/66049 b'5.85'
zwave/D/50/0/value/66049 b'5.85'
zwave/D/50/0/value/66049 b'5.927'
zwave/D/50/0/value/66049 b'5.927'
zwave/D/50/0/value/66049 b'5.948'
zwave/D/50/0/value/66049 b'5.948'
zwave/D/50/0/value/66049 b'6.003'
zwave/D/50/0/value/66049 b'6.003'
zwave/D/50/0/value/66049 b'6.008'
zwave/D/50/0/value/66049 b'6.008'
zwave/D/50/0/value/66049 b'6.008'
